timestamp,quantization_mode,use_tensor_cores,optimize_memory,metrics_enabled,graph_mode,compact_metric,ai_running,face_loading,objects_loading,drawing_metrics,drawing_graph,fps,cpu_percent,gpu_percent,inference_time_ms
2026-01-19T20:00:53.834,fp32,1,0,1,off,fps,0,0,0,1,0,20.64,33.3,0.0,7.3
2026-01-19T20:00:53.879,fp32,1,0,1,off,fps,0,0,0,1,0,20.42,33.3,0.0,27.7
2026-01-19T20:00:53.895,fp32,1,0,1,off,fps,0,0,0,1,0,21.0,33.3,0.0,5.4
2026-01-19T20:00:53.966,fp32,1,0,1,off,fps,0,0,0,1,0,20.3,33.3,0.0,55.3
2026-01-19T20:00:53.992,fp32,1,0,1,off,fps,0,0,0,1,0,20.66,33.3,0.0,10.0
2026-01-19T20:00:54.079,fp32,1,0,1,off,fps,0,0,0,1,0,19.85,33.3,0.0,72.7
2026-01-19T20:00:54.108,fp32,1,0,1,off,fps,0,0,0,1,0,20.66,33.3,0.0,13.1
2026-01-19T20:00:54.200,fp32,1,0,1,off,fps,0,0,0,1,0,19.76,33.3,0.0,76.6
2026-01-19T20:00:54.235,fp32,1,0,1,off,fps,0,0,0,1,0,20.4,33.3,0.0,19.2
2026-01-19T20:00:54.322,fp32,1,0,1,off,fps,0,0,0,1,0,19.51,33.3,0.0,71.3
2026-01-19T20:00:54.346,fp32,1,0,1,off,fps,0,0,0,1,0,20.4,33.3,0.0,7.9
2026-01-19T20:00:54.433,fp32,1,0,1,off,fps,0,0,0,1,0,19.55,33.3,0.0,70.6
2026-01-19T20:00:54.456,fp32,1,0,1,off,fps,0,0,0,1,0,20.39,33.3,0.0,22.6
2026-01-19T20:00:54.522,fp32,1,0,1,off,fps,0,0,0,1,0,19.76,33.3,0.0,66.6
2026-01-19T20:00:54.544,fp32,1,0,1,off,fps,0,0,0,1,0,20.83,33.3,0.0,17.3
2026-01-19T20:00:54.609,fp32,1,0,1,off,fps,0,0,0,1,0,20.22,33.3,0.0,54.0
2026-01-19T20:00:54.628,fp32,1,0,1,off,fps,0,0,0,1,0,21.18,33.3,0.0,11.2
2026-01-19T20:00:54.680,fp32,1,0,1,off,fps,0,0,0,1,0,20.72,33.3,0.0,43.5
2026-01-19T20:00:54.754,fp32,1,0,1,off,fps,0,0,0,1,0,20.68,6.0,0.0,59.7
2026-01-19T20:00:54.790,fp32,1,0,1,off,fps,0,0,0,1,0,20.5,6.0,0.0,25.6
2026-01-19T20:00:54.824,fp32,1,0,1,off,fps,0,0,0,1,0,21.27,6.0,0.0,8.3
2026-01-19T20:00:54.873,fp32,1,0,1,off,fps,0,0,0,1,0,20.9,6.0,0.0,31.7
2026-01-19T20:00:54.913,fp32,1,0,1,off,fps,0,0,0,1,0,22.45,6.0,0.0,8.5
2026-01-19T20:00:54.956,fp32,1,0,1,off,fps,0,0,0,1,0,22.03,6.0,0.0,27.7
2026-01-19T20:00:54.975,fp32,1,0,1,off,fps,0,0,0,1,0,22.47,6.0,0.0,7.3
2026-01-19T20:00:55.018,fp32,1,0,1,off,fps,0,0,0,1,0,22.11,6.0,0.0,27.3
2026-01-19T20:00:55.037,fp32,1,0,1,off,fps,0,0,0,1,0,22.7,6.0,0.0,7.4
2026-01-19T20:00:55.083,fp32,1,0,1,off,fps,0,0,0,1,0,22.39,6.0,0.0,30.2
2026-01-19T20:00:55.100,fp32,1,0,1,off,fps,0,0,0,1,0,23.29,6.0,0.0,7.3
2026-01-19T20:00:55.143,fp32,1,0,1,off,fps,0,0,0,1,0,22.93,6.0,0.0,27.4
2026-01-19T20:00:55.165,fp32,1,0,1,off,fps,0,0,0,1,0,23.32,6.0,0.0,8.4
2026-01-19T20:00:55.205,fp32,1,0,1,off,fps,0,0,0,1,0,22.91,6.0,0.0,27.7
2026-01-19T20:00:55.225,fp32,1,0,1,off,fps,0,0,0,1,0,23.83,6.0,0.0,8.4
2026-01-19T20:00:55.270,fp32,1,0,1,off,fps,0,0,0,1,0,23.48,6.0,0.0,28.9
2026-01-19T20:00:55.346,fp16,1,0,1,off,fps,0,0,0,1,0,23.67,6.0,0.0,9.5
2026-01-19T20:00:55.410,fp16,1,0,1,off,fps,0,0,0,1,0,23.03,6.0,0.0,49.8
2026-01-19T20:00:55.435,fp16,1,0,1,off,fps,0,0,0,1,0,24.29,6.0,0.0,7.7
2026-01-19T20:00:55.495,fp16,1,0,1,off,fps,0,0,0,1,0,23.82,6.0,0.0,43.4
2026-01-19T20:00:55.514,fp16,1,0,1,off,fps,0,0,0,1,0,25.17,6.0,0.0,8.4
2026-01-19T20:00:55.561,fp16,1,0,1,off,fps,0,0,0,1,0,24.69,6.0,0.0,31.2
2026-01-19T20:00:55.592,fp16,1,0,1,off,fps,0,0,0,1,0,25.88,6.0,0.0,7.5
2026-01-19T20:00:55.637,fp16,1,0,1,off,fps,0,0,0,1,0,25.41,6.0,0.0,44.2
2026-01-19T20:00:55.654,fp16,1,0,1,off,fps,0,0,0,1,0,26.51,6.0,0.0,9.7
2026-01-19T20:00:55.778,fp16,1,0,1,off,fps,0,0,0,1,0,24.45,35.0,0.0,116.7
2026-01-19T20:00:55.851,fp16,1,0,1,off,fps,0,0,0,1,0,24.16,35.0,0.0,64.5
2026-01-19T20:00:55.900,fp16,1,0,1,off,fps,0,0,0,1,0,23.58,35.0,0.0,49.1
2026-01-19T20:00:55.921,fp16,1,0,1,off,fps,0,0,0,1,0,24.17,35.0,0.0,7.4
2026-01-19T20:00:55.965,fp16,1,0,1,off,fps,0,0,0,1,0,24.76,35.0,0.0,28.8
2026-01-19T20:00:56.031,fp16,1,0,1,off,fps,0,0,0,1,0,24.17,35.0,0.0,52.0
2026-01-19T20:00:56.092,fp16,1,0,1,off,fps,0,0,0,1,0,23.67,35.0,0.0,44.7
2026-01-19T20:00:56.114,fp16,1,0,1,off,fps,0,0,0,1,0,24.18,35.0,0.0,19.4
2026-01-19T20:00:56.167,fp16,1,0,1,off,fps,0,0,0,1,0,23.92,35.0,0.0,36.8
2026-01-19T20:00:56.194,fp16,1,0,1,off,fps,0,0,0,1,0,24.25,35.0,0.0,13.5
2026-01-19T20:00:56.255,fp16,1,0,1,off,fps,0,0,0,1,0,23.44,35.0,0.0,45.6
2026-01-19T20:00:56.286,fp16,1,0,1,off,fps,0,0,0,1,0,23.66,35.0,0.0,7.3
2026-01-19T20:00:56.333,fp16,1,0,1,off,fps,0,0,0,1,0,23.14,35.0,0.0,31.4
2026-01-19T20:00:56.364,fp16,1,0,1,off,fps,0,0,0,1,0,23.41,35.0,0.0,7.4
2026-01-19T20:00:56.427,fp16,1,0,1,off,fps,0,0,0,1,0,22.6,35.0,0.0,48.5
2026-01-19T20:00:56.451,fp16,1,0,1,off,fps,0,0,0,1,0,22.94,35.0,0.0,7.3
2026-01-19T20:00:56.506,fp16,1,0,1,off,fps,0,0,0,1,0,22.37,35.0,0.0,39.6
2026-01-19T20:00:56.532,fp16,1,0,1,off,fps,0,0,0,1,0,22.61,35.0,0.0,7.3
2026-01-19T20:00:56.579,fp16,1,0,1,off,fps,0,0,0,1,0,22.15,35.0,0.0,31.6
2026-01-19T20:00:56.611,fp16,1,0,1,off,fps,0,0,0,1,0,22.37,35.0,0.0,7.3
2026-01-19T20:00:56.659,fp16,1,0,1,off,fps,0,0,0,1,0,22.86,35.0,0.0,31.5
2026-01-19T20:00:56.690,fp16,1,0,1,off,fps,0,0,0,1,0,23.44,35.0,0.0,7.4
2026-01-19T20:00:56.729,fp16,1,0,1,off,fps,0,0,0,1,0,23.19,35.0,0.0,23.1
2026-01-19T20:00:56.752,fp16,1,0,1,off,fps,0,0,0,1,0,23.86,35.0,0.0,9.0
2026-01-19T20:00:56.805,fp16,1,0,1,off,fps,0,0,0,1,0,23.25,35.0,0.0,37.0
2026-01-19T20:00:56.885,fp16,1,0,1,off,fps,0,0,0,1,0,22.67,20.4,0.0,62.1
2026-01-19T20:00:56.945,fp16,1,0,1,off,fps,0,0,0,1,0,22.17,20.4,0.0,34.7
2026-01-19T20:00:56.964,fp16,1,0,1,off,fps,0,0,0,1,0,22.6,20.4,0.0,8.8
2026-01-19T20:00:57.035,fp16,1,0,1,off,fps,0,0,0,1,0,21.72,20.4,0.0,39.6
2026-01-19T20:00:57.058,fp16,1,0,1,off,fps,0,0,0,1,0,23.29,20.4,0.0,7.3
2026-01-19T20:00:57.104,fp16,1,0,1,off,fps,0,0,0,1,0,23.94,20.4,0.0,29.5
2026-01-19T20:00:57.134,fp16,1,0,1,off,fps,0,0,0,1,0,24.32,20.4,0.0,6.5
2026-01-19T20:00:57.184,fp16,1,0,1,off,fps,0,0,0,1,0,23.75,20.4,0.0,34.5
2026-01-19T20:00:57.313,fp16,1,0,1,off,fps,1,0,0,1,0,22.27,20.4,0.0,117.0
2026-01-19T20:00:57.456,fp16,1,0,1,off,fps,1,0,0,1,0,21.07,20.4,0.0,123.2
2026-01-19T20:00:57.580,fp16,1,0,1,off,fps,1,0,0,1,0,20.16,20.4,0.0,114.5
2026-01-19T20:00:57.719,fp16,1,0,1,off,fps,1,0,0,1,0,18.69,20.4,0.0,119.0
2026-01-19T20:00:57.807,fp16,1,0,1,off,fps,1,0,0,1,0,18.29,20.4,0.0,74.4
2026-01-19T20:00:57.987,fp16,1,0,1,off,fps,1,0,0,1,0,16.73,20.4,0.0,151.9
2026-01-19T20:00:58.090,fp16,1,0,1,off,fps,1,0,0,1,0,16.35,20.4,0.0,88.6
2026-01-19T20:00:58.255,fp16,1,0,1,off,fps,1,0,0,1,0,15.24,20.4,0.0,150.7
2026-01-19T20:00:58.372,fp16,1,0,1,off,fps,1,0,0,1,0,14.71,20.4,0.0,86.6
2026-01-19T20:00:58.481,fp16,1,0,1,off,fps,1,0,0,1,0,14.18,20.4,0.0,92.3
2026-01-19T20:00:58.600,fp16,1,0,1,off,fps,1,0,0,1,0,13.81,20.4,0.0,95.5
2026-01-19T20:00:58.759,fp16,1,0,1,off,fps,1,0,0,1,0,13.0,20.4,0.0,135.3
2026-01-19T20:00:58.869,fp16,1,0,1,off,fps,1,0,0,1,0,12.7,20.4,0.0,94.2
2026-01-19T20:00:59.027,fp16,1,0,1,off,fps,1,0,0,1,0,12.02,20.4,0.0,134.4
2026-01-19T20:00:59.133,fp16,1,0,1,off,fps,1,0,0,1,0,11.75,20.4,0.0,90.0
2026-01-19T20:00:59.271,fp16,1,0,1,off,fps,1,0,0,1,0,11.28,20.4,0.0,125.9
2026-01-19T20:00:59.361,fp16,1,0,1,off,fps,1,0,0,1,0,11.1,20.4,0.0,75.7
2026-01-19T20:00:59.570,fp16,1,0,1,off,fps,1,0,0,1,0,10.42,14.6,0.0,183.6
2026-01-19T20:00:59.673,fp16,1,0,1,off,fps,1,0,0,1,0,10.19,14.6,0.0,103.0
2026-01-19T20:00:59.818,fp16,1,0,1,off,fps,1,0,0,1,0,9.78,14.6,0.0,129.0
2026-01-19T20:00:59.928,fp16,1,0,1,off,fps,1,0,0,1,0,9.61,14.6,0.0,88.7
2026-01-19T20:01:00.058,fp16,1,0,1,off,fps,1,0,0,1,0,9.45,14.6,0.0,117.5
2026-01-19T20:01:00.173,fp16,1,0,1,off,fps,1,0,0,1,0,9.3,14.6,0.0,98.4
2026-01-19T20:01:00.324,fp16,1,0,1,off,fps,1,0,0,1,0,8.93,14.6,0.0,129.7
2026-01-19T20:01:00.416,fp16,1,0,1,off,fps,1,0,0,1,0,8.87,14.6,0.0,72.1
2026-01-19T20:01:00.549,fp16,1,0,1,off,fps,1,0,0,1,0,8.59,14.6,0.0,116.8
2026-01-19T20:01:00.659,fp16,1,0,1,off,fps,1,0,0,1,0,8.44,14.6,0.0,78.1
2026-01-19T20:01:00.813,fp16,1,0,1,off,fps,1,0,0,1,0,8.15,14.6,0.0,130.0
2026-01-19T20:01:00.928,fp16,1,0,1,off,fps,1,0,0,1,0,8.01,14.6,0.0,95.2
2026-01-19T20:01:01.069,fp16,1,0,1,off,fps,1,0,0,1,0,7.99,14.6,0.0,134.0
2026-01-19T20:01:01.182,fp16,1,0,1,off,fps,1,0,0,1,0,8.05,14.6,0.0,99.2
2026-01-19T20:01:01.257,fp16,1,0,1,off,fps,0,0,0,1,0,8.16,14.6,0.0,57.5
2026-01-19T20:01:01.285,fp16,1,0,1,off,fps,0,0,0,1,0,8.41,14.6,0.0,6.0
2026-01-19T20:01:01.335,fp16,1,0,1,off,fps,0,0,0,1,0,8.5,14.6,0.0,33.4
2026-01-19T20:01:01.363,fp16,1,0,1,off,fps,0,0,0,1,0,8.89,14.6,0.0,7.2
2026-01-19T20:01:01.420,fp16,1,0,1,off,fps,0,0,0,1,0,9.01,14.6,0.0,41.4
2026-01-19T20:01:01.440,fp16,1,0,1,off,fps,0,0,0,1,0,9.42,14.6,0.0,7.5
2026-01-19T20:01:01.498,fp16,1,0,1,off,fps,0,0,0,1,0,9.6,14.6,0.0,41.9
2026-01-19T20:01:01.517,fp16,1,0,1,off,fps,0,0,0,1,0,9.88,14.6,0.0,7.8
2026-01-19T20:01:01.576,fp16,1,0,1,off,fps,0,0,0,1,0,10.08,14.6,0.0,43.2
2026-01-19T20:01:01.602,fp16,1,0,1,off,fps,0,0,0,1,0,10.55,14.6,0.0,7.5
2026-01-19T20:01:01.657,fp16,1,0,1,off,fps,0,0,0,1,0,10.76,14.6,0.0,39.1
2026-01-19T20:01:01.734,fp16,1,0,1,off,fps,0,0,0,1,0,11.08,19.7,0.0,60.9
2026-01-19T20:01:01.800,fp16,1,0,1,off,fps,0,0,0,1,0,11.25,19.7,0.0,55.4
2026-01-19T20:01:01.822,fp16,1,0,1,off,fps,0,0,0,1,0,11.76,19.7,0.0,9.2
2026-01-19T20:01:01.892,fp16,1,0,1,off,fps,0,0,0,1,0,11.85,19.7,0.0,54.0
2026-01-19T20:01:01.917,fp16,1,0,1,off,fps,0,0,0,1,0,12.78,19.7,0.0,7.6
2026-01-19T20:01:01.967,fp16,1,0,1,off,fps,0,0,0,1,0,13.08,19.7,0.0,50.3
2026-01-19T20:01:01.986,fp16,1,0,1,off,fps,0,0,0,1,0,13.84,19.7,0.0,18.9
2026-01-19T20:01:02.058,fp16,1,0,1,off,fps,0,0,0,1,0,14.08,19.7,0.0,72.2
2026-01-19T20:01:02.076,fp16,1,0,1,off,fps,0,0,0,1,0,14.87,19.7,0.0,6.3
2026-01-19T20:01:02.135,fp16,1,0,1,off,fps,0,0,0,1,0,15.29,19.7,0.0,48.5
2026-01-19T20:01:02.157,fp16,1,0,1,off,fps,0,0,0,1,0,16.37,19.7,0.0,17.9
2026-01-19T20:01:02.196,fp16,1,0,1,off,fps,0,0,0,1,0,16.86,19.7,0.0,22.7
2026-01-19T20:01:02.233,fp16,1,0,1,off,fps,0,0,0,1,0,17.82,19.7,0.0,20.8
2026-01-19T20:01:02.295,fp16,1,0,1,off,fps,0,0,0,1,0,18.34,19.7,0.0,46.4
2026-01-19T20:01:02.311,fp16,1,0,1,off,fps,0,0,0,1,0,20.02,19.7,0.0,6.9
2026-01-19T20:01:02.380,fp16,1,0,1,off,fps,0,0,0,1,0,20.65,19.7,0.0,52.7
2026-01-19T20:01:02.402,fp16,1,0,1,off,fps,0,0,0,1,0,22.5,19.7,0.0,6.4
2026-01-19T20:01:02.450,fp16,1,0,1,off,fps,0,0,0,1,0,23.67,19.7,0.0,31.1
2026-01-19T20:01:02.481,fp16,1,0,1,off,fps,0,0,0,1,0,24.52,19.7,0.0,8.3
2026-01-19T20:01:02.532,fp16,1,0,1,off,fps,0,0,0,1,0,24.05,19.7,0.0,35.9
2026-01-19T20:01:02.559,fp16,1,0,1,off,fps,0,0,0,1,0,24.51,19.7,0.0,6.4
2026-01-19T20:01:02.604,fp16,1,0,1,off,fps,0,0,0,1,0,24.17,19.7,0.0,29.7
2026-01-19T20:01:02.631,fp16,1,0,1,off,fps,0,0,0,1,0,24.77,19.7,0.0,3.4
2026-01-19T20:01:02.688,fp16,1,0,1,off,fps,0,0,0,1,0,24.03,19.7,0.0,41.0
2026-01-19T20:01:02.711,fp16,1,0,1,off,fps,0,0,0,1,0,24.73,19.7,0.0,6.5
2026-01-19T20:01:02.813,fp16,1,0,1,off,fps,0,0,0,1,0,23.16,12.1,0.0,86.2
2026-01-19T20:01:09.870,fp16,1,0,1,off,fps,1,0,0,1,0,3.62,12.1,0.0,7043.3
2026-01-19T20:01:10.268,fp16,1,0,1,off,fps,1,0,0,1,0,3.46,12.1,0.0,382.0
2026-01-19T20:01:10.678,fp16,1,0,1,off,fps,1,0,0,1,0,3.33,12.1,0.0,406.7
2026-01-19T20:01:11.157,fp16,1,0,1,off,fps,1,0,0,1,0,3.18,12.1,0.0,463.2
2026-01-19T20:01:11.510,fp16,1,0,1,off,fps,1,0,0,1,0,3.09,12.1,0.0,338.4
2026-01-19T20:01:11.903,fp16,1,0,1,off,fps,1,0,0,1,0,2.98,12.1,0.0,377.6
2026-01-19T20:01:12.427,fp16,1,0,1,off,fps,1,0,0,1,0,2.85,12.1,0.0,520.8
2026-01-19T20:01:12.757,fp16,1,0,1,off,fps,1,0,0,1,0,2.77,12.1,0.0,314.2
2026-01-19T20:01:13.027,fp16,1,0,1,off,fps,1,0,0,1,0,2.71,12.1,0.0,270.9
2026-01-19T20:01:13.363,fp16,1,0,1,off,fps,1,0,0,1,0,2.64,12.1,0.0,327.3
2026-01-19T20:01:13.624,fp16,1,0,1,off,fps,1,0,0,1,0,2.59,12.1,0.0,244.1
2026-01-19T20:01:13.960,fp16,1,0,1,off,fps,1,0,0,1,0,2.52,12.1,0.0,335.9
2026-01-19T20:01:14.290,fp16,1,0,1,off,fps,1,0,0,1,0,2.47,12.1,0.0,314.6
2026-01-19T20:01:14.715,fp16,1,0,1,off,fps,1,0,0,1,0,2.39,12.1,0.0,408.2
2026-01-19T20:01:15.042,fp16,1,0,1,off,fps,1,0,0,1,0,2.34,12.1,0.0,308.8
2026-01-19T20:01:15.374,fp16,1,0,1,off,fps,1,0,0,1,0,2.28,12.1,0.0,299.6
2026-01-19T20:01:15.717,fp16,1,0,1,off,fps,1,0,0,1,0,2.24,12.1,0.0,319.9
2026-01-19T20:01:15.758,fp16,1,0,1,off,fps,0,0,0,1,0,2.23,12.1,0.0,29.0
2026-01-19T20:01:15.785,fp16,1,0,1,off,fps,0,0,0,1,0,2.24,12.1,0.0,6.7
2026-01-19T20:01:15.864,fp16,1,0,1,off,fps,0,0,0,1,0,2.23,12.1,0.0,63.5
2026-01-19T20:01:15.897,fp16,1,0,1,off,fps,0,0,0,1,0,2.23,12.1,0.0,8.5
2026-01-19T20:01:15.985,fp16,1,0,1,off,fps,0,0,0,1,0,2.22,12.1,0.0,71.0
2026-01-19T20:01:16.008,fp16,1,0,1,off,fps,0,0,0,1,0,2.23,12.1,0.0,7.5
2026-01-19T20:01:16.096,fp16,1,0,1,off,fps,0,0,0,1,0,2.22,12.1,0.0,71.6
2026-01-19T20:01:16.174,fp16,1,0,1,off,fps,0,0,0,1,0,2.21,7.5,0.0,62.5
2026-01-19T20:01:16.273,fp16,1,0,1,off,fps,0,0,0,1,0,2.2,7.5,0.0,73.6
2026-01-19T20:01:16.292,fp16,1,0,1,off,fps,0,0,0,1,0,2.21,7.5,0.0,7.7
2026-01-19T20:01:16.379,fp16,1,0,1,off,fps,0,0,0,1,0,2.19,7.5,0.0,72.7
2026-01-19T20:01:16.400,fp16,1,0,1,off,fps,0,0,0,1,0,2.21,7.5,0.0,7.4
2026-01-19T20:01:16.483,fp16,1,0,1,off,fps,0,0,0,1,0,4.54,7.5,0.0,73.4
2026-01-19T20:01:16.509,fp16,1,0,1,off,fps,0,0,0,1,0,4.81,7.5,0.0,9.7
2026-01-19T20:01:16.597,fp16,1,0,1,off,fps,0,0,0,1,0,5.07,7.5,0.0,77.7
2026-01-19T20:01:16.614,fp16,1,0,1,off,fps,0,0,0,1,0,5.5,7.5,0.0,7.7
2026-01-19T20:01:16.677,fp16,1,0,1,off,fps,0,0,0,1,0,5.81,7.5,0.0,47.7
2026-01-19T20:01:16.695,fp16,1,0,1,off,fps,0,0,0,1,0,6.26,7.5,0.0,13.7
2026-01-19T20:01:16.738,fp16,1,0,1,off,fps,0,0,0,1,0,6.96,7.5,0.0,28.0
2026-01-19T20:01:16.755,fp16,1,0,1,off,fps,0,0,0,1,0,7.5,7.5,0.0,7.1
2026-01-19T20:01:16.801,fp16,1,0,1,off,fps,0,0,0,1,0,7.95,7.5,0.0,46.2
2026-01-19T20:01:16.822,fp16,1,0,1,off,fps,0,0,0,1,0,8.67,7.5,0.0,12.5
2026-01-19T20:01:16.914,fp16,1,0,1,off,fps,0,0,0,1,0,9.12,7.5,0.0,74.9
2026-01-19T20:01:16.934,fp16,1,0,1,off,fps,0,0,0,1,0,10.09,7.5,0.0,7.5
2026-01-19T20:01:17.022,fp16,1,0,1,off,fps,0,0,0,1,0,10.98,7.5,0.0,72.0
2026-01-19T20:01:17.044,fp16,1,0,1,off,fps,0,0,0,1,0,12.88,7.5,0.0,7.5
2026-01-19T20:01:17.127,fp16,1,0,1,off,fps,0,0,0,1,0,14.39,7.5,0.0,67.7
2026-01-19T20:01:17.153,fp16,1,0,1,off,fps,0,0,0,1,0,16.87,7.5,0.0,7.4
2026-01-19T20:01:17.219,fp16,1,0,1,off,fps,0,0,0,1,0,19.98,7.5,0.0,50.1
2026-01-19T20:01:17.248,fp16,1,0,1,off,fps,0,0,0,1,0,20.13,7.5,0.0,7.7
2026-01-19T20:01:17.317,fp16,1,0,1,off,fps,0,0,0,1,0,19.59,7.5,0.0,52.5
2026-01-19T20:01:17.364,fp16,1,0,1,off,fps,0,0,0,1,0,20.01,7.5,0.0,12.3
2026-01-19T20:01:17.490,fp16,1,0,1,off,fps,0,0,0,1,0,18.84,4.1,0.0,110.0
2026-01-19T20:01:17.516,fp16,1,0,1,off,fps,0,0,0,1,0,19.59,4.1,0.0,9.7
2026-01-19T20:01:17.617,fp16,1,0,1,off,fps,0,0,0,1,0,18.65,4.1,0.0,68.9
2026-01-19T20:01:17.667,fp16,1,0,1,off,fps,0,0,0,1,0,19.1,4.1,0.0,8.4
2026-01-19T20:01:17.747,fp16,1,0,1,off,fps,0,0,0,1,0,19.07,4.1,0.0,66.4
2026-01-19T20:01:17.768,fp16,1,0,1,off,fps,0,0,0,1,0,20.07,4.1,0.0,8.4
2026-01-19T20:01:17.812,fp16,1,0,1,off,fps,0,0,0,1,0,19.74,4.1,0.0,39.3
2026-01-19T20:01:17.834,fp16,1,0,1,off,fps,0,0,0,1,0,20.62,4.1,0.0,14.5
2026-01-19T20:01:17.871,fp16,1,0,1,off,fps,0,0,0,1,0,20.39,4.1,0.0,37.3
2026-01-19T20:01:17.893,fp16,1,0,1,off,fps,0,0,0,1,0,21.29,4.1,0.0,9.0
2026-01-19T20:01:17.948,fp16,1,0,1,off,fps,0,0,0,1,0,20.85,4.1,0.0,55.0
2026-01-19T20:01:17.972,fp16,1,0,1,off,fps,0,0,0,1,0,21.82,4.1,0.0,8.3
2026-01-19T20:01:18.058,fp16,1,0,1,off,fps,0,0,0,1,0,20.77,4.1,0.0,86.6
2026-01-19T20:01:18.080,fp16,1,0,1,off,fps,0,0,0,1,0,21.39,4.1,0.0,7.6
2026-01-19T20:01:18.177,fp16,1,0,1,off,fps,0,0,0,1,0,20.24,4.1,0.0,81.9
2026-01-19T20:01:18.200,fp16,1,0,1,off,fps,0,0,0,1,0,20.51,4.1,0.0,17.3
2026-01-19T20:01:18.286,fp16,1,0,1,off,fps,0,0,0,1,0,19.59,4.1,0.0,70.5
2026-01-19T20:01:18.316,fp16,1,0,1,off,fps,0,0,0,1,0,19.81,4.1,0.0,13.3
2026-01-19T20:01:18.404,fp16,1,0,1,off,fps,0,0,0,1,0,18.97,4.1,0.0,74.5
2026-01-19T20:01:18.425,fp16,1,0,1,off,fps,0,0,0,1,0,19.84,4.1,0.0,9.9
2026-01-19T20:01:18.494,fp16,1,0,1,off,fps,0,0,0,1,0,19.23,4.1,0.0,69.0
2026-01-19T20:01:18.516,fp16,1,0,1,off,fps,0,0,0,1,0,20.09,4.1,0.0,16.2
2026-01-19T20:01:18.586,fp16,1,0,1,off,fps,0,0,0,1,0,19.45,4.1,0.0,54.3
2026-01-19T20:01:18.611,fp16,1,0,1,off,fps,0,0,0,1,0,20.23,4.1,0.0,7.5
2026-01-19T20:01:18.698,fp16,1,0,1,off,fps,0,0,0,1,0,19.41,4.1,0.0,71.0
2026-01-19T20:01:18.778,fp16,1,0,1,off,fps,0,0,0,1,0,19.24,20.6,0.0,63.6
2026-01-19T20:01:18.875,fp16,1,0,1,off,fps,0,0,0,1,0,18.43,20.6,0.0,88.4
2026-01-19T20:01:18.903,fp16,1,0,1,off,fps,0,0,0,1,0,18.92,20.6,0.0,8.3
2026-01-19T20:01:18.957,fp16,1,0,1,off,fps,0,0,0,1,0,18.84,20.6,0.0,21.9
2026-01-19T20:01:18.981,fp16,1,0,1,off,fps,0,0,0,1,0,20.12,20.6,0.0,8.4
2026-01-19T20:01:19.028,fp16,1,0,1,off,fps,0,0,0,1,0,19.84,20.6,0.0,30.9
2026-01-19T20:01:19.060,fp16,1,0,1,off,fps,0,0,0,1,0,20.78,20.6,0.0,7.3
2026-01-19T20:01:19.111,fp16,1,0,1,off,fps,0,0,0,1,0,20.77,20.6,0.0,34.3
2026-01-19T20:01:19.138,fp16,1,0,1,off,fps,0,0,0,1,0,21.58,20.6,0.0,7.6
2026-01-19T20:01:19.225,fp16,1,0,1,off,fps,0,0,0,1,0,20.59,20.6,0.0,71.2
2026-01-19T20:01:19.248,fp16,1,0,1,off,fps,0,0,0,1,0,20.89,20.6,0.0,7.3
2026-01-19T20:01:19.333,fp16,1,0,1,off,fps,0,0,0,1,0,20.02,20.6,0.0,70.7
2026-01-19T20:01:19.364,fp16,1,0,1,off,fps,0,0,0,1,0,20.1,20.6,0.0,12.6
2026-01-19T20:01:19.450,fp16,1,0,1,off,fps,0,0,0,1,0,19.26,20.6,0.0,78.4
2026-01-19T20:01:19.483,fp16,1,0,1,off,fps,0,0,0,1,0,19.54,20.6,0.0,16.9
2026-01-19T20:01:19.551,fp16,1,0,1,off,fps,0,0,0,1,0,19.0,20.6,0.0,66.1
2026-01-19T20:01:19.577,fp16,1,0,1,off,fps,0,0,0,1,0,19.76,20.6,0.0,9.7
2026-01-19T20:01:19.647,fp16,1,0,1,off,fps,0,0,0,1,0,19.14,20.6,0.0,70.5
2026-01-19T20:01:19.671,fp16,1,0,1,off,fps,0,0,0,1,0,20.08,20.6,0.0,8.1
2026-01-19T20:01:19.759,fp16,1,0,1,off,fps,0,0,0,1,0,19.24,20.6,0.0,71.6
2026-01-19T20:01:19.784,fp16,1,0,1,off,fps,0,0,0,1,0,20.03,20.6,0.0,9.0
2026-01-19T20:01:19.871,fp16,1,0,1,off,fps,0,0,0,1,0,19.29,20.6,0.0,70.4
2026-01-19T20:01:19.896,fp16,1,0,1,off,fps,0,0,0,1,0,20.11,20.6,0.0,9.1
2026-01-19T20:01:19.983,fp16,1,0,1,off,fps,0,0,0,1,0,19.26,20.6,0.0,70.6
2026-01-19T20:01:20.007,fp16,1,0,1,off,fps,0,0,0,1,0,19.83,20.6,0.0,8.4
2026-01-19T20:01:20.109,fp16,1,0,1,off,fps,0,0,0,1,0,18.83,11.1,0.0,92.6
2026-01-19T20:01:20.129,fp16,1,0,1,off,fps,0,0,0,1,0,19.44,11.1,0.0,7.4
2026-01-19T20:01:20.217,fp16,1,0,1,off,fps,0,0,0,1,0,18.68,11.1,0.0,87.4
2026-01-19T20:01:20.242,fp16,1,0,1,off,fps,0,0,0,1,0,19.46,11.1,0.0,8.7
2026-01-19T20:01:20.330,fp16,1,0,1,off,fps,0,0,0,1,0,19.33,11.1,0.0,72.9
